City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
481,Nador,MA,35.174,-2.9287,71.85,73,20,5.75,few clouds
482,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.54,70,56,11.25,broken clouds
483,Chimore,BO,-16.9833,-65.1333,79.3,39,44,1.97,scattered clouds
484,Sabha,LY,27.0377,14.4283,76.95,26,8,8.7,clear sky
485,Raudeberg,NO,61.9875,5.1352,44.96,1,100,28.54,light rain
486,Mengen,DE,48.0495,9.3301,57.96,90,100,2.8,overcast clouds
487,Tobol,KZ,52.6844,62.5794,48.99,59,80,8.28,broken clouds
488,Codrington,AU,-38.2667,141.9667,50.31,71,98,10.74,overcast clouds
489,Maltahohe,NA,-24.8333,16.9833,78.66,20,75,10.69,broken clouds
490,Zhezkazgan,KZ,47.8043,67.7144,47.55,46,9,7.58,clear sky
491,Kem,RU,64.9555,34.5793,46.87,79,100,11.34,overcast clouds
492,Hauterive,FR,46.0901,3.4459,66.96,87,100,3.71,overcast clouds
493,Lobva,RU,59.1854,60.5185,43.14,89,100,5.57,overcast clouds
494,Buraydah,SA,26.326,43.975,82.87,11,0,8.03,clear sky
495,Boralday,KZ,43.3578,76.8594,39.06,60,0,2.24,clear sky
496,Uinskoye,RU,56.8817,56.5813,49.93,86,100,6.33,overcast clouds
497,Kupino,RU,54.3663,77.2981,46.18,70,83,14.52,broken clouds
498,Marystown,CA,47.1666,-55.1483,51.57,54,20,17.94,few clouds
499,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,67.21,29,2,11.45,clear sky
500,Kantunilkin,MX,21.0917,-87.45,81.21,80,100,3.8,overcast clouds
501,Trofors,NO,65.5333,13.4063,44.47,94,100,2.21,overcast clouds
502,Manjacaze,MZ,-24.7117,33.8828,70.18,90,0,4.18,clear sky
503,Cayenne,GF,4.9333,-52.3333,86.04,70,20,14.97,few clouds
504,Mandera,KE,3.9366,41.867,90.72,31,94,10.36,overcast clouds
505,Pasni,PK,25.2631,63.471,79.34,60,0,8.19,clear sky
506,Ivanava,BY,52.1451,25.5365,44.62,77,51,7.76,broken clouds
507,Oxapampa,PE,-10.5775,-75.4017,67.87,81,56,3.51,broken clouds
508,Plettenberg Bay,ZA,-34.0527,23.3716,67.55,71,100,1.32,overcast clouds
509,Taoudenni,ML,22.6783,-3.9836,96.03,17,21,9.55,few clouds
510,Lodwar,KE,3.1191,35.5973,86.14,33,1,8.99,clear sky
511,Lodja,CD,-3.4833,23.4333,71.91,78,100,2.3,overcast clouds
512,Ariquemes,BR,-9.9133,-63.0408,95.0,36,98,0.56,overcast clouds
513,Menongue,AO,-14.6585,17.691,71.76,21,59,5.5,broken clouds
514,Gidole,ET,5.65,37.3667,59.05,74,70,2.01,light rain
515,Sechura,PE,-5.5569,-80.8222,74.88,60,30,14.74,scattered clouds
516,Selma,US,36.5708,-119.6121,89.19,42,0,5.75,clear sky
517,Monastyrshchina,RU,54.3496,31.838,41.05,84,0,5.59,clear sky
518,Siddapur,IN,14.3333,74.8833,69.89,98,100,1.92,moderate rain
519,Hammerfest,NO,70.6634,23.6821,46.85,71,0,10.36,clear sky
520,Truro,GB,50.2653,-5.0544,51.08,76,20,4.61,few clouds
521,Puerto Del Rosario,ES,28.5004,-13.8627,73.15,78,20,12.66,few clouds
522,Husavik,IS,66.0449,-17.3389,26.29,83,84,6.58,broken clouds
523,Salinopolis,BR,-0.6136,-47.3561,84.04,69,67,14.03,broken clouds
524,Coihaique,CL,-45.5752,-72.0662,57.15,44,75,8.05,broken clouds
525,Paita,PE,-5.0892,-81.1144,69.8,72,29,17.43,scattered clouds
526,Varnavino,RU,57.4035,45.0916,41.09,86,42,4.16,scattered clouds
527,Urdoma,RU,61.7533,48.5442,39.72,89,9,8.03,clear sky
528,Chinna Salem,IN,11.65,78.9,75.04,95,99,3.51,overcast clouds
529,Sao Felix Do Xingu,BR,-6.6447,-51.995,78.44,72,85,6.69,heavy intensity rain
530,Mehnagar,IN,25.8833,83.1167,73.72,81,100,3.78,overcast clouds
531,Camocim,BR,-2.9022,-40.8411,86.99,56,62,21.23,broken clouds
532,Rio Gallegos,AR,-51.6226,-69.2181,60.85,31,20,32.21,few clouds
533,Nouadhibou,MR,20.931,-17.0347,71.29,90,13,19.66,few clouds
534,Keti Bandar,PK,24.1447,67.4497,82.22,63,0,7.34,clear sky
535,Vila Do Maio,CV,15.1333,-23.2167,83.19,81,98,15.19,overcast clouds
536,Jalaun,IN,26.1451,79.3366,76.03,93,100,4.5,overcast clouds
537,Kirkuk,IQ,35.4681,44.3922,75.0,34,0,5.73,clear sky
538,Pechora,RU,65.1472,57.2244,40.51,78,100,14.52,overcast clouds
539,Inirida,CO,3.8653,-67.9239,83.62,73,100,2.44,overcast clouds
540,Syamzha,RU,60.0158,41.0614,39.36,93,14,6.35,few clouds
541,Kumbo,CM,6.2,10.6667,59.86,95,100,1.21,light rain
542,Maputo,MZ,-25.9653,32.5892,71.98,90,3,5.55,clear sky
543,Takoradi,GH,4.8845,-1.7554,77.27,85,21,8.1,light rain
544,Lubao,PH,14.9167,120.55,80.31,87,7,1.57,clear sky
545,Salamiyah,SY,35.0113,37.0532,68.29,55,0,2.1,clear sky
546,Serta,PT,39.8085,-8.0988,66.96,77,84,2.37,broken clouds
547,Bonfim,BR,3.0833,-59.95,90.88,47,100,8.48,overcast clouds
548,Ust-Tsilma,RU,65.441,52.1498,41.31,74,100,10.78,overcast clouds
549,Corinto,GR,37.9407,22.9573,67.89,62,12,3.09,few clouds
550,Qandala,SO,11.472,49.8728,81.91,54,38,5.01,scattered clouds
551,Camacha,PT,33.0833,-16.3333,69.22,83,40,12.66,scattered clouds
552,Le Port,RE,-20.9373,55.2919,71.6,73,25,6.38,scattered clouds
553,Saurimo,AO,-9.6608,20.3916,71.96,21,13,4.18,few clouds
554,Ugoofaaru,MV,5.6667,73.0,81.16,81,99,20.27,overcast clouds
555,Pittsfield,US,42.4501,-73.2454,60.06,63,75,4.61,broken clouds
556,Pirapemas,BR,-3.7267,-44.2233,96.75,29,100,1.23,overcast clouds
557,Cheremukhovo,RU,60.3484,59.9851,39.42,87,7,6.15,clear sky
558,Guane,CU,22.2025,-84.0875,86.23,67,100,10.47,overcast clouds
559,Paracatu,BR,-17.2222,-46.8747,92.28,18,53,9.42,broken clouds
560,Altamira,BR,-3.2033,-52.2064,97.0,32,71,9.37,broken clouds
561,Alice,US,27.7523,-98.0697,87.69,42,75,16.11,broken clouds
562,Evanton,GB,57.6638,-4.34,49.73,84,36,10.76,scattered clouds
563,Salinas,US,36.6777,-121.6555,72.81,78,0,3.44,mist
564,Opuwo,NA,-18.0607,13.84,72.37,42,12,7.0,few clouds
565,Buenavista,PH,8.9769,125.4089,76.41,89,77,0.45,broken clouds
566,Mantua,IT,45.1667,10.7833,66.06,72,97,1.01,overcast clouds
567,Kokkola,FI,63.8385,23.1307,52.93,81,75,17.27,broken clouds
568,Mende,FR,44.6667,3.5,48.18,82,100,2.84,overcast clouds
569,Ginir,ET,7.1333,40.7,59.34,83,91,4.52,light rain
570,Chegutu,ZW,-18.1302,30.1407,76.53,23,0,14.23,clear sky
571,Grootfontein,NA,-19.5667,18.1167,76.44,13,5,8.37,clear sky
572,Portachuelo,BO,-17.35,-63.4,74.3,26,9,3.2,clear sky
573,Walvis Bay,NA,-22.9575,14.5053,60.1,87,99,3.85,overcast clouds
574,Aasiaat,GL,68.7098,-52.8699,26.08,71,100,10.13,overcast clouds
575,Ape,LV,57.5393,26.6929,42.71,85,10,6.62,clear sky
576,Royan,FR,45.6285,-1.0281,62.82,77,100,7.99,overcast clouds
577,Merritt Island,US,28.5392,-80.672,86.09,70,75,17.27,broken clouds
578,Alta Gracia,AR,-31.6529,-64.4283,69.89,16,1,14.52,clear sky
579,Bolobo,CD,-2.1667,16.2333,72.9,86,98,3.78,light rain
580,Kano,NG,12.0001,8.5167,84.29,26,2,5.32,clear sky
581,Beckley,US,37.7782,-81.1882,65.32,47,0,9.22,clear sky
582,Constitucion,CL,-35.3333,-72.4167,58.75,58,1,11.56,clear sky
583,Atasu,KZ,48.6814,71.6433,43.74,51,13,4.81,few clouds
584,Sur,OM,22.5667,59.5289,81.12,44,24,6.17,few clouds
585,Brae,GB,60.3964,-1.353,47.57,63,100,28.03,overcast clouds
586,Murray,US,40.6669,-111.888,77.23,27,0,1.99,clear sky
587,Tamandare,BR,-8.7597,-35.1047,79.92,68,42,10.87,scattered clouds
588,Ramotswa,BW,-24.8716,25.8699,79.79,16,41,4.47,scattered clouds
589,Karla,EE,59.3723,24.9275,48.56,92,0,11.5,clear sky
590,Aruppukkottai,IN,9.5167,78.1,81.05,74,98,4.94,overcast clouds
591,Pirai Do Sul,BR,-24.5261,-49.9486,61.02,93,100,5.48,light rain
592,Bonthe,SL,7.5264,-12.505,78.44,87,26,6.91,scattered clouds
593,Ayni,TJ,39.3941,68.5377,55.8,42,0,3.15,clear sky
594,Staszow,PL,50.5631,21.1659,50.92,83,6,7.49,clear sky
595,Jalu,LY,29.0331,21.5482,74.77,37,0,8.23,clear sky
596,Kapuskasing,CA,49.4169,-82.4331,48.99,53,93,9.4,overcast clouds
597,Bouna,CI,9.2667,-3.0,79.12,72,56,5.46,broken clouds
598,Catamarca,AR,-28.4696,-65.7852,76.06,19,16,5.99,few clouds
599,Dwarka,IN,22.2394,68.9678,83.05,73,10,9.62,clear sky
600,Dakar,SN,14.6937,-17.4441,88.68,74,100,7.29,overcast clouds
601,Samana,DO,19.2056,-69.3369,89.82,74,40,9.22,scattered clouds
602,Santa Maria Do Para,BR,-1.3503,-47.5756,89.22,49,93,11.05,overcast clouds
603,Luzilandia,BR,-3.4578,-42.3703,92.73,36,95,11.18,overcast clouds
604,Santa Maria,BR,-29.6842,-53.8069,56.82,87,100,11.14,light rain
605,Layou,VC,13.2,-61.2667,80.01,82,86,11.99,overcast clouds
606,Gemena,CD,3.25,19.7667,68.56,93,55,1.41,broken clouds
607,Matay,EG,28.419,30.7792,76.6,43,0,9.26,clear sky
608,Anloga,GH,5.7947,0.8973,79.5,82,59,8.43,broken clouds
609,Kibaya,TZ,-5.3,36.5667,60.82,70,82,8.14,broken clouds
610,Karakol,KG,42.4907,78.3936,39.27,54,0,3.98,clear sky
611,Sao Joao Do Paraiso,BR,-15.3136,-42.0144,90.79,19,64,17.45,broken clouds
612,Rodos,GR,36.4408,28.2225,70.79,67,0,6.91,clear sky
613,Altay,CN,47.8667,88.1167,36.75,68,1,3.0,clear sky
614,Nara,JP,34.6851,135.8049,56.5,60,80,7.52,broken clouds
615,Revda,RU,56.801,59.9303,49.23,79,100,9.01,overcast clouds
616,Plouzane,FR,48.3833,-4.6167,53.65,79,0,10.36,clear sky
617,Inta,RU,66.0317,60.1659,39.11,95,100,21.39,light rain
618,Luena,AO,-11.7833,19.9167,68.76,23,34,2.06,scattered clouds
619,Birao,CF,10.2849,22.7882,75.09,77,7,4.29,clear sky
620,Ondjiva,AO,-17.0667,15.7333,76.32,12,8,3.87,clear sky
621,Lukovetskiy,RU,64.2956,41.9211,42.94,85,100,8.16,overcast clouds
622,Worksop,GB,53.3018,-1.124,50.31,76,4,7.34,clear sky
623,Binga,ZW,-17.6203,27.3414,77.52,32,0,2.95,clear sky
624,Rabo De Peixe,PT,37.8,-25.5833,72.91,73,20,9.22,few clouds
625,Krasnoarmeysk,RU,51.0239,45.6969,51.58,78,100,10.63,overcast clouds
626,Ndende,GA,-2.4008,11.3581,74.89,94,92,1.83,overcast clouds
627,Kang,BW,-23.6752,22.7876,74.25,15,0,7.56,clear sky
628,Panaba,MX,21.2833,-88.2667,85.14,65,100,11.41,overcast clouds
629,Tahta,EG,26.7693,31.5021,77.32,40,0,9.75,clear sky
630,Andenes,NO,69.3143,16.1194,46.92,93,75,9.22,light rain
631,Hornepayne,CA,49.2138,-84.7705,50.49,49,72,11.68,broken clouds
632,Mkushi,ZM,-13.6202,29.3939,73.33,26,78,6.17,broken clouds
633,Muravlenko,RU,63.7898,74.523,36.99,87,7,16.96,clear sky
634,Teguldet,RU,57.3064,88.1667,43.52,80,100,10.54,overcast clouds
635,Baza,ES,37.4907,-2.7726,64.58,65,27,4.0,scattered clouds
636,Tahoua,NE,14.8888,5.2692,92.16,15,3,8.32,clear sky
637,Sovetskiy,RU,61.3614,63.5842,41.76,83,7,10.11,clear sky
638,Back Mountain,US,41.3359,-75.9963,64.67,57,52,7.9,broken clouds
639,Igarka,RU,67.4667,86.5833,38.34,98,100,12.37,light rain
640,Shenkursk,RU,62.1091,42.896,43.36,82,36,8.88,scattered clouds
641,Huntington,US,38.4193,-82.4452,72.88,36,0,5.01,clear sky
642,Kedougou,SN,12.5579,-12.1743,78.44,86,12,2.95,light rain
643,Lipin Bor,RU,60.2622,37.9763,44.55,82,24,10.8,few clouds
644,General Higinio Morinigo,PY,-25.95,-55.9167,52.34,99,100,2.42,overcast clouds
645,Salmas,IR,38.1973,44.7653,57.07,52,3,3.27,clear sky
646,Vallenar,CL,-28.5708,-70.7581,74.21,23,0,11.61,clear sky
647,Ndele,CF,8.4109,20.6473,70.52,94,75,1.01,light rain
648,Chabahar,IR,25.2919,60.643,80.82,60,0,7.36,clear sky
649,Gazojak,TM,41.1875,61.4036,57.79,18,4,12.64,clear sky
650,Kalmunai,LK,7.4167,81.8167,78.24,84,93,1.54,overcast clouds
651,Warrington,GB,53.3925,-2.5802,52.86,80,40,9.22,scattered clouds
652,Mehamn,NO,71.0357,27.8492,40.95,81,0,2.3,clear sky
653,Brokopondo,SR,4.75,-55.1667,90.05,52,100,4.56,light rain
654,Orcopampa,PE,-15.2661,-72.3417,63.18,7,10,13.35,clear sky
655,Gornopravdinsk,RU,60.05,69.9,46.71,89,100,7.36,moderate rain
656,Artyom,AZ,40.4723,50.333,66.34,78,0,10.33,clear sky
657,Tanout,NE,14.9709,8.8879,90.64,15,0,9.98,clear sky
658,Nivelles,BE,50.5983,4.3285,55.78,87,75,8.05,broken clouds
659,Antalaha,MG,-14.9003,50.2788,67.06,89,55,7.38,light rain
660,Port Hawkesbury,CA,45.6169,-61.3485,53.91,52,0,6.91,clear sky
661,Mbandaka,CD,0.0487,18.2603,71.15,91,97,3.56,overcast clouds
662,Newtonmore,GB,57.066,-4.1192,42.51,86,61,10.04,broken clouds
663,Ancud,CL,-41.8697,-73.8203,50.68,63,1,7.74,clear sky
664,Gazanjyk,TM,39.2446,55.5154,66.25,17,0,14.88,clear sky
665,Ogulin,HR,45.2661,15.2286,48.61,90,61,2.39,broken clouds
666,Rehoboth,NA,-23.3167,17.0833,78.26,10,97,4.45,overcast clouds
667,Degtyarsk,RU,56.704,60.0879,52.12,78,100,9.19,overcast clouds
668,Seydi,TM,39.4816,62.9137,59.52,21,0,10.33,clear sky
669,Berea,US,41.3662,-81.8543,71.94,55,0,5.75,clear sky
670,Adre,TD,13.4667,22.2,83.03,28,9,4.14,clear sky
671,Buchanan,LR,5.8808,-10.0467,78.62,83,35,5.68,scattered clouds
672,Reyes,BO,-14.3167,-67.3833,82.56,51,57,6.91,broken clouds
673,Totoral,PE,-17.4053,-70.365,72.61,24,11,10.65,few clouds
674,Korcula,HR,42.9622,17.1369,66.94,69,100,16.2,overcast clouds
675,Villazon,BO,-22.0866,-65.5942,67.75,1,0,30.62,clear sky
676,San Luis,AR,-33.295,-66.3356,69.42,15,30,15.61,scattered clouds
677,Hoganas,SE,56.1997,12.558,53.11,78,100,11.99,light rain
678,Namikupa,TZ,-10.8333,39.6,66.15,86,0,3.69,clear sky
679,Cheremshan,RU,54.6667,51.5,50.61,60,100,5.35,overcast clouds
680,Chail,IN,25.4333,81.6333,75.02,84,100,2.28,moderate rain
681,Yagunovskiy,RU,55.2828,85.978,42.24,86,40,11.18,scattered clouds
682,Neftegorsk,RU,52.802,51.166,52.63,64,100,9.64,overcast clouds
683,Kwidzyn,PL,53.7249,18.9311,56.34,69,100,16.53,overcast clouds
684,Kapan,AM,39.2075,46.4058,60.03,64,0,3.89,clear sky
685,Tromso,NO,69.6496,18.957,46.38,87,75,2.3,light rain
686,Sabla,NG,12.7525,4.7077,88.27,38,7,8.05,clear sky
687,Faro,PT,37.0194,-7.9322,68.18,83,20,6.91,few clouds
688,Berlevag,NO,70.8578,29.0864,41.0,81,0,6.91,clear sky
689,Fez,MA,34.0372,-4.9998,73.65,56,75,4.61,broken clouds
690,Middelburg,ZA,-25.7751,29.4648,70.97,41,1,8.9,clear sky
691,Penzance,GB,50.1186,-5.5371,48.88,69,12,14.47,few clouds
692,Richards Bay,ZA,-28.783,32.0377,70.39,91,100,7.27,overcast clouds
693,Filadelfia,US,39.9523,-75.1638,71.11,38,0,11.5,clear sky
694,Ravar,IR,31.2656,56.8055,67.59,12,0,4.9,clear sky
695,Mairana,BO,-18.1167,-63.9333,56.52,74,99,5.14,overcast clouds
696,Porto Novo,BJ,6.4965,2.6036,78.3,80,100,5.17,overcast clouds
697,Cauas,RO,47.5667,22.55,48.25,79,100,5.41,overcast clouds
698,Kudahuvadhoo,MV,2.6708,72.8944,81.28,79,37,19.26,scattered clouds
699,Sitamau,IN,24.0167,75.35,74.82,81,11,3.56,few clouds
700,Tamayo,DO,18.3947,-71.2029,89.31,74,20,17.27,few clouds
701,Atbasar,KZ,51.8,68.3333,46.09,62,15,8.08,few clouds
702,Calama,CL,-22.4667,-68.9333,70.29,3,0,27.63,clear sky
703,Dalvik,IS,65.9702,-18.5286,28.33,83,23,7.34,few clouds
704,Aanekoski,FI,62.6946,25.818,50.07,100,100,13.62,overcast clouds
705,Emba,KZ,48.8264,58.1442,49.98,39,10,9.01,clear sky
706,Murdochville,CA,48.9583,-65.5006,38.28,66,93,10.87,overcast clouds
707,Madaoua,NE,14.073,5.96,92.66,17,10,6.96,clear sky
708,Chavantes,BR,-23.0389,-49.7094,71.67,84,100,8.03,heavy intensity rain
709,Marsaxlokk,MT,35.8419,14.5431,71.08,88,0,4.61,clear sky
710,San Pelayo,CO,8.9583,-75.8363,83.8,76,100,3.85,overcast clouds
711,Alytus,LT,54.4,24.05,45.73,72,7,10.11,clear sky
712,Marienburg,PL,54.0359,19.0266,54.88,47,100,16.96,overcast clouds
713,Constantine,DZ,36.365,6.6147,63.81,77,75,8.05,broken clouds
714,Kangavar,IR,34.5043,47.9653,63.75,27,4,2.98,clear sky
715,Jackson,US,42.4165,-122.8345,76.91,33,0,0.0,smoke
716,Johi,PK,26.6921,67.6133,84.04,20,0,0.98,clear sky
717,Mandaguari,BR,-23.5475,-51.6708,70.18,84,100,9.28,heavy intensity rain
718,Urumqi,CN,43.801,87.6005,49.15,58,0,4.47,clear sky
719,Mogadishu,SO,2.0371,45.3438,77.38,82,7,17.9,clear sky
720,Brusque,BR,-27.0981,-48.9175,61.09,86,100,1.79,overcast clouds
721,Skjervoy,NO,70.0311,20.9714,50.0,78,100,8.48,light rain
722,Verkhnyaya Inta,RU,65.9811,60.3094,38.68,96,100,20.96,overcast clouds
723,Maxixe,MZ,-23.8597,35.3472,73.22,94,20,4.61,few clouds
